name,id,categories,lat,long,checkins
10th and Willow,4b99cb94f964a520259235e3,Bar,40.7491560056,-74.0310364329,7092
Elysian Cafe,49c54eddf964a520f2561fe3,French Restaurant,40.74861,-74.0274882317,6640
Pershing Field Park,4bba86a898c7ef3bbe3f3302,Other Great Outdoors,40.7424025308,-74.0532802138,1771
Onieal's Restaurant & Bar,45e9482df964a52075431fe3,Pub,40.7417605231,-74.0322011834,5772
Cooper's Union,4e24da821495950e5bdac4c5,Bar,40.7375006546,-74.0300667583,3093
"Biggie's Restaurant, Raw Bar, and Tavern",4f80662fe4b085b99ae910e8,Seafood Restaurant,40.7367176022,-74.0295216728,3196
The Dubliner,45e94789f964a52072431fe3,Pub,40.737104,-74.02907,6519
Barbuto,42225f00f964a520b21f1fe3,Italian Restaurant,40.7377138585,-74.0080153942,9542
White Horse Tavern,3fd66200f964a52039eb1ee3,Pub,40.7356854197,-74.0059437988,13801
Corner Bistro,3fd66200f964a52096e91ee3,Burger Joint,40.7380943095,-74.0038836808,19365
Galway Hooker,4acfd8bef964a52069d620e3,Sports Bar,40.7346346528,-74.0022080254,13384
Cafeteria,3fd66200f964a5205ae91ee3,New American Restaurant,40.7405639484,-73.9981737673,35522
Corkbuzz,4d531ddd7e0f8eec112b8ae4,Wine Bar,40.7349850164,-73.9932441673,6495
Boxers NYC Sportsbar,4bd8df990115c9b618ba7580,Gay Bar,40.7407873364,-73.9933187722,30786
Rye House,4ad778a8f964a520030b21e3,Whisky Bar,40.73830504,-73.9930088747,20576
Bowlmor Lanes Union Square,3fd66200f964a52032e91ee3,Bowling Alley,40.734199705,-73.9925382887,17124
The Royal,50e33767e4b0471662e6698d,Sports Bar,40.733192277,-73.9899730008,5461
Brother Jimmy's BBQ,4b8ecf45f964a520843833e3,BBQ Joint,40.7355920794,-73.9886927605,20103
Pete's Tavern,3fd66200f964a52068e31ee3,Pub,40.7364185111,-73.9868796885,13454
Gramercy Tavern,3fd66200f964a520aee91ee3,American Restaurant,40.7385755579,-73.98832798,13557
Ainsworth Park,5048111ee4b0e2624de35466,Sports Bar,40.7369327082,-73.9881537489,8178
Almond,4a4183a0f964a5205ba51fe3,French Restaurant,40.7403368922,-73.9886817354,14379
Crocodile Lounge,440d6b93f964a5208b301fe3,Bar,40.7320175063,-73.9838035437,19223
SideBAR,49c65e83f964a5203b571fe3,Bar,40.7346622278,-73.9884005254,24714
Rodeo Bar,3fd66200f964a52084ea1ee3,Rock Club,40.74132957,-73.981209443,14278
Whitman & Bloom Liquor Company,5244e1dc11d2bb4e57317ef8,American Restaurant,40.7417933577,-73.9810085709,1642
Tonic East,44e36de7f964a52040371fe3,Bar,40.7425238889,-73.9803485612,21356
Gansevoort Park Rooftop,4e0cfe6ae4cd27fc7d21976c,Hotel Bar,40.7440300853,-73.9840388475,9499
Riverpark,4c9a999d292a6dcb7871d076,American Restaurant,40.7392584061,-73.9735221863,5704
Brother Jimmy's BBQ,49d7dbf5f964a5206c5d1fe3,BBQ Joint,40.7444889205,-73.9809339612,23865
Tavern 29,51bbe6368bbd7fb0d925c955,Bar,40.7442657452,-73.9839935303,8581
Salvation Taco,50a38eb1e4b0446626f77c82,Taco Place,40.7493682701,-73.9766065499,7768
Hard Rock Cafe New York,428a8580f964a52083231fe3,American Restaurant,40.7568840309,-73.9865630865,38241
The Ginger Man,3fd66200f964a520a7e31ee3,Bar,40.7493903283,-73.9828623254,27116
Flatiron Hall,51d7433c498edc487dbd6801,Beer Garden,40.7445311402,-73.9906387164,7956
El Rio Grande,3fd66200f964a5204de71ee3,Mexican Restaurant,40.7480846596,-73.9767500333,12900
t.b.d.,49c84e8bf964a52010581fe3,Beer Garden,40.733355491,-73.9580790792,4380
Mark Bar,40b52f80f964a52068001fe3,Dive Bar,40.7339521167,-73.95492286,3836
Glasserie,5196e899498eda39050c109c,Mediterranean Restaurant,40.7375951153,-73.9560815875,1433
Woodbines,5202c9d57dd2397fbeb4b1e4,Restaurant,40.7451354881,-73.9534378052,1578
Alewife NYC,4e20589f483b041af1e0fa98,Bar,40.7422010764,-73.9558196068,7607
Sweetleaf,4a37f385f964a520989e1fe3,Café,40.7430281528,-73.9513690326,11443
Gaslight Bar,4ac42cc1f964a520679e20e3,Pub,40.743606182,-73.9207030535,2073
The Courtyard Ale House,4b64ed10f964a52031da2ae3,Pub,40.7436665621,-73.9237170532,2536
Molly Blooms,4d7ac4b3952d8cfa00362d1d,Pub,40.7436072081,-73.9208982472,2955
Sidetracks,4b5da3ecf964a520b36429e3,Cocktail Bar,40.7429653105,-73.919256317,2937
Sik Gaek,4c0c2765a1b32d7f49279cf0,Korean Restaurant,40.74346743,-73.915346044,1795
Saints and Sinners,4a29a7eaf964a520b9951fe3,Pub,40.745504,-73.90436,1859
Donovan's Pub,4532a38ef964a520843b1fe3,Pub,40.7452817989,-73.9066976309,2072
The Sparrow Tavern,428bd700f964a5209c231fe3,Bar,40.772903928,-73.9165120809,10824
MP Taverna,4debe9ed22713dd973ba57ad,Greek Restaurant,40.7755556241,-73.9096628041,2490
Pata Paplean,5164bf94e4b05a8c02a4775c,Cocktail Bar,40.7433926793,-73.8880799801,155
Club Evolution,4b68ba8cf964a52089892be3,Nightclub,40.7472771445,-73.8889355298,1234
AMF 34th Avenue Lanes,4a9c5d09f964a520ef3620e3,Bowling Alley,40.7522939022,-73.8965319581,2881
Terraza 7,4b933ea9f964a5200c3d34e3,Bar,40.7475202143,-73.8820450902,1312
Hombres Lounge,4c368d57ae2da593df78fdc5,Gay Bar,40.7499554458,-73.8808250427,1380
W Hoboken,49eb53f5f964a520c2661fe3,Hotel,40.7392043183,-74.0276741082,11065
Top of the Standard,4ad15b84f964a5202dde20e3,Lounge,40.7407114311,-74.0080784937,21520
Dream Downtown,4d9c92f4baae54815f2cde64,Hotel,40.7419897287,-74.0035843849,21124
Tortilla Flats,3fd66200f964a52014e71ee3,Taco Place,40.7375566976,-74.0081875232,12760
Little Branch,43db9775f964a520922e1fe3,Speakeasy,40.7301471513,-74.0047846265,13698
Windsor West Village,4cc3a87a1e596dcbe665cc67,Pub,40.734088,-74.002822,10526
Down the Hatch,3fd66200f964a5200de71ee3,Bar,40.7323304553,-74.001639906,17748
Fiddlesticks Pub & Grill,3fd66200f964a520abe51ee3,Bar,40.7358404285,-74.0007618999,18662
Agave,41a12c00f964a5203a1e1fe3,Mexican Restaurant,40.734700965,-74.0021735939,11725
Central Bar,4068b880f964a52047f21ee3,Pub,40.7302606661,-73.9901853413,17359
Vapiano,4c3f6b713735be9a795b15a4,Italian Restaurant,40.7344862402,-73.9921136125,18406
Lillie's Union Square,4a021207f964a52029711fe3,Bar,40.7374341504,-73.9912814741,32832
Solas,3fd66200f964a52057e91ee3,Lounge,40.7294702456,-73.9879846573,15118
Kingston Hall,4fe50b08e4b08674c9dd2bd4,Bar,40.7293610511,-73.9872068129,6836
5 Napkin Burger,4f3f1c677beb0c912e6018ae,Burger Joint,40.7332304028,-73.9875930548,11816
Booker and Dax at Ssäm,4dc8601b315101f2629439c4,Cocktail Bar,40.7318222394,-73.9858638774,7108
Beauty Bar,3fd66200f964a5203fe41ee3,Bar,40.7328407096,-73.9858630255,18687
The Brazen Fox,52506caf498eb6f5bf5ed729,American Restaurant,40.7327507307,-73.9877979311,2154
Blind Pig,49a0a00ff964a52091521fe3,Sports Bar,40.7327583239,-73.9857663134,15380
OST Cafe,4989af90f964a5207f521fe3,Coffee Shop,40.7291468605,-73.9812725742,12529
Winslow Public House,51d75f25498e1aa1c00ef944,Pub,40.73253095,-73.9853071878,2831
Keybar,40fb0f00f964a520e10a1fe3,Bar,40.730195401,-73.9817948405,10508
Otto's Shrunken Head,3fd66200f964a52047e51ee3,Bar,40.7297332291,-73.9785005217,10091
Taproom No. 307,4d5b409222ad2d43527ce695,Bar,40.7390976754,-73.9830000649,17759
Birreria at Eataly,4da9e6adfc607fc998b7d3d6,Beer Garden,40.7420339289,-73.9899366349,27680
Anella,4a5a78f1f964a52064ba1fe3,American Restaurant,40.7332508889,-73.9578667032,4526
Coco 66,43713c00f964a520fd291fe3,Bar,40.7296328514,-73.9582979679,2938
Lulu's,441988b3f964a52027311fe3,Bar,40.729985,-73.957734,8748
The Habitat,49f70919f964a520646c1fe3,Bar,40.7328,-73.954692,10910
Saint Vitus Bar,4d90ef861716a1430e6d6df7,Bar,40.7367040482,-73.9552205934,6103
Ramona,52c4d86911d22261f6be51d8,Cocktail Bar,40.7303157914,-73.9577722549,843
Dutch Kills,49ff6b95f964a5201f701fe3,Cocktail Bar,40.7478115621,-73.9402386814,9207
The Dog And Duck,4e9f46ecb8f7cf6041daef55,Gastropub,40.746473,-73.91794,2701
Bar 43,4a0c61d0f964a52027751fe3,Sports Bar,40.7449219481,-73.9212771522,2905
Bohemian Hall & Beer Garden,3fd66200f964a52008f11ee3,Beer Garden,40.7728019557,-73.9158920389,28337
Katch Brewery & Grill,51782e64e4b07f1155daf64a,Sports Bar,40.7672840576,-73.9202839603,2165
The Cuckoo's Nest,46c4e78af964a520004a1fe3,Bar,40.7446736037,-73.9034735605,2634
Glazz,4d7d376dda568cfa4a8b75ff,Nightclub,40.7392878938,-73.8845199344,864
Miuccia's Lullaby ~Whitney ~,5312735b498e66f705f55298,Wine Bar,40.7419380125,-73.8792543932,51
Delta Sky Club,4f645472e4b09fcf6232e97f,Airport Lounge,40.7717083684,-73.8653864514,4547
Promenade Club,4bbfc33674a9a593d613cff6,Sports Bar,40.7565405988,-73.8460558363,1299
Zebra Lounge 2,50f23422e4b076543a002c0c,Karaoke Bar,40.7609777613,-73.830226981,1179
Coach House Restaurant,4b021b27f964a520bf4722e3,Restaurant,40.7602360498,-74.044268746,8698
J. No Lounge at the Regal Beagle,4ba7063ef964a520387d39e3,Home (private),40.7296621654,-74.0476377576,1862
Dorrian's Red Hand,4a2c09fbf964a52010971fe3,Bar,40.7280172886,-74.0345134503,4003
PH-D at Dream Downtown,4df6cab0aeb7da11e1a72c4c,Nightclub,40.7423935236,-74.0033098279,14792
The Tippler,4dd17130d164679b8d47054b,Cocktail Bar,40.7422415088,-74.006173337,18491
Cowgirl (Hall of Fame),3fd66200f964a520e9e61ee3,Southern / Soul Food Restaurant,40.7337503168,-74.0062823676,12304
Hudson Clearwater,4d01634c527e236ac073c285,New American Restaurant,40.7310779929,-74.0069022775,6079
Brooklyneer,4cccb964c9b8468815d4bec3,Gastropub,40.7285628742,-74.0047215031,12743
The Village Tavern,3fd66200f964a52036e71ee3,Bar,40.7304665806,-74.004331285,11644
Stonewall Inn,3fd66200f964a520f6e61ee3,Gay Bar,40.7336943102,-74.0021212399,18757
Rosemary’s Enoteca & Trattoria,4fccfed41081ba9a64ce9613,Italian Restaurant,40.7347140821,-73.9999580383,11436
The Malt House,502f02a7e4b05159d4f3f24d,Bar,40.72858,-73.999502,6147
whynot coffee & wine,516032a2805506661091d890,Coffee Shop,40.7339539547,-74.0003871918,4282
The Half Pint,49dc03d9f964a520445f1fe3,Bar,40.729658,-73.998515,15651
The Garret,532ce99e498ec85163491a8e,Cocktail Bar,40.7323240186,-74.003688571,717
Amity Hall,4aa88b91f964a520915120e3,Bar,40.729751,-73.9987545,19900
Sweetwater Social,52fcd420498ec5d0b88e9ade,Cocktail Bar,40.726560361,-73.9959815743,808
The Bowery Electric,47ea2d31f964a520644e1fe3,Music Venue,40.7257588375,-73.9921136125,14516
Angel’s Share,3fd66200f964a520caea1ee3,Speakeasy,40.7300840804,-73.9892560244,13689
Gyu-Kaku Japanese BBQ,427ff980f964a520b7211fe3,Japanese Restaurant,40.7282929808,-73.9911929246,14777
Village Pourhouse,45396895f964a520d73b1fe3,Sports Bar,40.7313908487,-73.9888653826,39410
The Penny Farthing,4be874a488ed2d7fa3e4cb1d,Bar,40.7326090845,-73.9877807141,26670
The Belfry,4ef814d19a52c90841a52f78,Bar,40.7328624541,-73.9863000455,9312
Finnerty's,3fd66200f964a520b7e41ee3,Sports Bar,40.7321186379,-73.9854124188,15823
Ninth Ward,4bf84730c07c9c7420d0bbef,Bar,40.730616608,-73.9859890938,15240
Fat Buddha,4c6f2ad5d7fab1f716c25ac9,Bar,40.7298623442,-73.9808134378,10427
Common Ground,436e9900f964a520dd291fe3,Bar,40.7295968379,-73.9809569181,12127
Professor Thom's,43a46529f964a520492c1fe3,Sports Bar,40.7320300313,-73.9854965772,26256
Drop Off Service,436bf600f964a520ab291fe3,Bar,40.729872,-73.980802,16621
The Diamond Bar,4a1e0ca0f964a520bf7b1fe3,Bar,40.726805,-73.957422,6519
Keg & Lantern,4b1883b5f964a520b6d323e3,Irish Pub,40.7240065111,-73.9503243337,6475
Nights and Weekends,4dd6b3bd81dcd5bca59a8276,Cocktail Bar,40.723733,-73.951196,5576
Sanford's,4620e16df964a52087451fe3,American Restaurant,40.7621044236,-73.9256230251,11023
Sean Og's,470f58caf964a5208f4b1fe3,Pub,40.74485366,-73.904381,2322
William Hallet,4e0597401520fc3138efcb49,Gastropub,40.7646976331,-73.9169704914,4499
La Gloria,4bbbfe5be5b0d13a9bdb6e7c,Cuban Restaurant,40.7560486676,-73.881103378,2734
The Stewed Cow,5131669e582f0b9471213351,BBQ Joint,40.7425262253,-74.0361785889,2116
The Shannon,45e9486ff964a52076431fe3,Bar,40.73752,-74.03138,8235
Marty O'Brien's,4e6c2229ae603c15ef8233b7,Bar,40.7374410618,-74.0316044649,4010
Pier 13 - P13R,4ff366cbe4b0e8d00bf52f69,Beer Garden,40.7517316159,-74.0218099801,3897
The Rusty Knot,47f39422f964a5209b4e1fe3,Bar,40.7352202829,-74.0100008465,13145
The Westway,4d046fa67d9ba35d012c6623,Nightclub,40.7298810469,-74.0100582298,7339
Ear Inn,3fd66200f964a52071e61ee3,Pub,40.7260745775,-74.0093696283,8510
Wilfie & Nell,49b1f97af964a520dd521fe3,Gastropub,40.7340037494,-74.00299564,21592
3 Sheets Saloon,4c4757dd972c0f47a77a2321,Bar,40.730887,-74.001079,20760
Off The Wagon Bar & Grill,3fd66200f964a5200ae61ee3,Bar,40.7298884553,-74.0006126959,24220
Otto Enoteca Pizzeria,3fd66200f964a520c7f11ee3,Pizza Place,40.7316816503,-73.996181488,27516
Botanica Bar,3fd66200f964a52025e41ee3,Dive Bar,40.7248801098,-73.9946846107,15656
Pegu Club,43125000f964a52058271fe3,Cocktail Bar,40.7267579896,-73.9995609566,12736
Sláinte,410c3280f964a520b80b1fe3,Pub,40.724701818,-73.9923431674,15161
Phebe's,4adc960bf964a520932d21e3,Pub,40.7269462673,-73.9914880743,21019
d.b.a.,3fd66200f964a5202fe41ee3,Bar,40.7243985306,-73.988050447,14977
Cooper's Craft and Kitchen,4e91026302d5ee38b70532fe,Bar,40.7269065798,-73.9889285113,9760
McSorley's Old Ale House,3fd66200f964a52058e41ee3,Pub,40.7286023487,-73.9899615229,32879
Death + Company,459bdc46f964a52092401fe3,Cocktail Bar,40.7258115103,-73.9848947525,14249
Yuca Bar & Restaurant,41a12c00f964a5203c1e1fe3,Spanish Restaurant,40.7261153836,-73.9836887612,14826
The Summit Bar,4aabdcddf964a520805a20e3,Cocktail Bar,40.725047,-73.978356,12836
Pouring Ribbons,5052068664a46f2c6ef0380b,Cocktail Bar,40.7290149473,-73.9780712128,5730
The Blind Barber,4be367f82fc7d13aa08a083a,Speakeasy,40.7270564828,-73.9804116926,15630
Ten Degrees,45d78933f964a520e1421fe3,Wine Bar,40.726876,-73.983532,15596
The Roost,5309676d11d21cbecc67fa01,Coffee Shop,40.7291182922,-73.978609568,868
The Kent Ale House,4fecd976e4b02235f361e034,Pub,40.7224880848,-73.9592672325,4150
The Bedford,4c084b91ffb8c9b6fe176861,New American Restaurant,40.7200824731,-73.9555248118,8093
The Gibson,49c060a7f964a52061551fe3,Bar,40.7201,-73.955428,8153
Park Luncheonette,524a25dd11d282ba39a8f8b0,American Restaurant,40.7217947517,-73.9506630005,1038
Manhattan Inn,4af22b96f964a52051e621e3,Cocktail Bar,40.7239454779,-73.950830698,10836
One Stop Beer Shop,4ee40e906d868c055061c7b5,Bar,40.7210467224,-73.940756321,2553
Sweet Afton,4a9b0e2cf964a520373420e3,Bar,40.7654838301,-73.9190668626,17132
MexiBBQ Kitchen & Draught,4c89581d52a98cfabc0023e9,Mexican Restaurant,40.7644172857,-73.9160263538,9800
Front Toward Enemy,52fc0147498ec066f5be0f4b,New American Restaurant,40.763817797,-73.9145658314,917
Astoria Bier & Cheese,50676bc4e4b08e8fd3d07f72,Gourmet Shop,40.7605949728,-73.9224942361,3794
Oliver's Astoria,51b11835498e02e0e1c93b76,Bar,40.7594007635,-73.9196524483,1540
The Music Box (Caja Musical),4b948ccbf964a5202a7d34e3,Gay Bar,40.74657125,-73.891369,1290
Mooney's Public House,4b89dd43f964a5205b5232e3,Pub,40.72605,-73.877297,323
The Pine Restaraunt,4b5498eef964a520d3c127e3,Hotel Bar,40.7546483824,-73.8539008721,1802
The Brass Rail,4a14b27df964a52065781fe3,Bar,40.738717,-74.030387,5347
Pilsener Haus & Biergarten,4e286ba7ae60078b2fcb1551,Beer Garden,40.7551839131,-74.0313864326,15124
Employees Only,41e46880f964a520d41e1fe3,Speakeasy,40.733412,-74.00624967,18675
Tribeca Grill,3fd66200f964a52091e61ee3,American Restaurant,40.7195050648,-74.0101270899,6318
Saatchi & Saatchi,450c2b9af964a5204e391fe3,Office,40.7286246891,-74.0075540543,11516
Brandy Library,42e82000f964a52083261fe3,Whisky Bar,40.71981,-74.007007,6582
Tribeca Tavern,3fd66200f964a52095e61ee3,Bar,40.7198329635,-74.0055650601,9030
Puck Fair,3fd66200f964a52019eb1ee3,Pub,40.7246224724,-73.9958610604,18526
Café Select,49bc236af964a5201b541fe3,Swiss Restaurant,40.721648438,-73.9975333214,11994
Saxon + Parole,4e691e82b9930387355c629d,American Restaurant,40.7251629321,-73.9921595235,11510
Croxley's Ale House,3fd66200f964a520e2f11ee3,Sports Bar,40.7223314599,-73.9833498001,13516
The Library,3fd66200f964a5200be51ee3,Bar,40.7224315477,-73.986231177,12359
Bua,41c0d000f964a520891e1fe3,Bar,40.726963,-73.98375,16788
Zum Schneider,3fd66200f964a52022e51ee3,German Restaurant,40.72417,-73.978871,13480
Alphabet City Beer Co.,4f5bcf37e4b09a78bfc29e19,Bar,40.7237655785,-73.9791375808,6292
CAMEO,4a3e88a9f964a52006a31fe3,Music Venue,40.7186398056,-73.9599716663,14911
Hotel Delmano,47ba56ddf964a520c94d1fe3,Cocktail Bar,40.71975505,-73.957924,11078
The Ides at Wythe Hotel,4fb48535e4b02faa1c408950,Hotel Bar,40.7219709161,-73.9580388999,5560
Surf Bar,4581734ff964a520653f1fe3,Seafood Restaurant,40.7177589689,-73.9585841887,7223
The Counting Room,4b7def17f964a520ceda2fe3,Cocktail Bar,40.720933,-73.95663,9172
The Gutter,46e64370f964a520be4a1fe3,Bowling Alley,40.7226939236,-73.9555592515,16328
Turkey's Nest,3fd66200f964a5206deb1ee3,Dive Bar,40.7206650151,-73.9547786149,9147
Pete's Candy Store,3fd66200f964a5209aeb1ee3,Bar,40.7181912333,-73.950197,9531
The Richardson,49d95652f964a520235e1fe3,Cocktail Bar,40.718862,-73.945087,9585
Greenpoint Heights,4c1eb2558b3aa59315869c5f,Bar,40.7259578636,-73.9397478104,3127
Connolly's Corner,4b7f1f62f964a520251830e3,Bar,40.7280735001,-73.8917892492,1489
La Boom,4b65438ff964a52013eb2ae3,Nightclub,40.7536495251,-73.9041969887,2172
Play Lounge,4bd11c1641b9ef3b758dfbe5,Lounge,40.7387212064,-73.8866731956,4960
Paddy G's,4a4e8205f964a5208dae1fe3,Bar,40.7376122496,-73.8773824218,682
Big Al's Speakeasy,527b9899498e35bb1beeee22,Speakeasy,40.7269554217,-73.8422423239,58
McSwiggan's,45e946bef964a5206e431fe3,Pub,40.7376213512,-74.0316618417,8126
Mills Tavern,521ff20511d29562731a4da1,American Restaurant,40.7382691254,-74.0305659405,1714
The Park,3fd66200f964a520c2e51ee3,Bar,40.7442959333,-74.0064086134,26118
230 Fifth Rooftop Lounge,4459f9bff964a520e1321fe3,Lounge,40.7442152799,-73.9885380368,43107
Frying Pan,3fd66200f964a52023e41ee3,Bar,40.752294,-74.008758,48582
Warren 77,4a1013b6f964a5208d761fe3,Sports Bar,40.7151192405,-74.0103566231,6156
Tribeca Taphouse,4ead9998e5fad025f83226a7,Bar,40.7192421389,-74.0103508847,4480
JIMMY at The James,4cc60b7a82388cfad0727935,Cocktail Bar,40.7226011272,-74.0048534884,9310
M1-5 Lounge,41083e00f964a520980b1fe3,Nightclub,40.7190734214,-74.0034647684,11974
SoHo Grand Hotel,3fd66200f964a52053eb1ee3,Hotel,40.7219709031,-74.0042279918,21958
Macao Trading Co.,49cebdeaf964a520815a1fe3,Asian Restaurant,40.719794295,-74.0042738999,11674
Delicatessen,4ac4efbff964a520a79f20e3,American Restaurant,40.7237027125,-73.9963431157,19659
Mulberry Project,4d25497a903c8cfadc33cd25,Speakeasy,40.7191803336,-73.9975941585,9299
Tom & Jerry's,3fd66200f964a52038eb1ee3,Dive Bar,40.7244267198,-73.9933532052,23731
SoHo Park,44f2fa97f964a52010381fe3,Burger Joint,40.723729792,-73.9966013592,15625
Libation,41fad200f964a5203f1f1fe3,Nightclub,40.7202972884,-73.9882857457,10447
Two-Bits Retro Arcade,4fecad7d011c223bce1ad061,Arcade,40.7209003583,-73.9872121811,4315
Supper,3fd66200f964a5209de41ee3,Italian Restaurant,40.7228517469,-73.9854047521,10291
Ace Bar,3fd66200f964a520f8e41ee3,Bar,40.7243981958,-73.9829369343,16171
The 13th Step,4bf6ef8b5efe2d7fd10d6834,Bar,40.7293954704,-73.9871723788,38859
Kinfolk Studios,4cf31e3d88de370466657d2b,Cocktail Bar,40.7216130039,-73.9581422179,6568
The Garden at Studio Square,4a083214f964a520a3731fe3,Beer Garden,40.7551649852,-73.9249840404,30301
Dirck the Norseman,5255bd577e483efaefb4809d,Brewery,40.7249577765,-73.9572572708,1574
McFadden's Saloon,4bb9ff6e935e952118962790,Sports Bar,40.7582452809,-73.8455057144,8716
Caesars Club,4bba3c83b35776b092b0ca01,Bar,40.7560347593,-73.8462352753,3110
Delta Sky360 Club,4c9515aaf244b1f72c61281d,Bar,40.7568149518,-73.8474369049,1981
Club Boyd,5287066d498e0830f9fa9da3,Speakeasy,40.716856339,-74.0828351021,26
Mulligan's Pub,45e947f6f964a52074431fe3,Pub,40.7376076296,-74.0322642978,6537
Cork City Hoboken,4d4218cd607b6dcb31df08c6,Pub,40.74008,-74.030934,5265
Little Town NJ,50d0eb451648ed84f2e053ec,American Restaurant,40.7397624086,-74.0269088745,3308
The Standard Grill,4a4ab03cf964a5201bac1fe3,American Restaurant,40.7406891129,-74.0076184273,25704
Tiny's and the Bar Upstairs,4dadcb124df0522cc5622202,American Restaurant,40.7168235406,-74.0082391687,4686
Mudville Restaurant & Tap House,45e5c256f964a52046431fe3,Wings Joint,40.715284,-74.008876,7783
Manhattan Proper,4fb7ef4b7b0cd3a686313d43,Bar,40.713410967,-74.0078115463,2817
Irish American,3fd66200f964a520c3e81ee3,Pub,40.709734,-74.008903,3686
Distilled,50c28307e4b0c5b6f33ec0e1,Gastropub,40.7188863039,-74.0066266742,2512
Pulquería,4dfaacb9d4c01451df566572,Mexican Restaurant,40.7144559544,-73.9981260896,6095
Santos Party House,4846c5acf964a5206f501fe3,Music Venue,40.717493237,-74.0010657907,16023
Randolph Beer,4f407084e4b020398c9e53b8,Beer Garden,40.719810749,-73.9947867393,6613
Spring Lounge,3fd66200f964a52009e61ee3,Bar,40.7219413459,-73.9962589624,17785
One Mile House,4ecd8d36b634dd298e4d0fa9,Bar,40.7202327028,-73.9933072945,6545
Fontana's Bar,4391dff1f964a520652b1fe3,Rock Club,40.7180407988,-73.9922570843,11781
Hill & Dale,5133c962e4b00e1a7144f3d3,Bar,40.7196229262,-73.9904148984,3075
The Wren,4ee535472c5b5fc6cd1fd9d9,Gastropub,40.7262960594,-73.9916774577,18144
The Sixth Ward,49059e24f964a5205d521fe3,Pub,40.7223645441,-73.9883546135,16364
Mercury Lounge,3fd66200f964a520dde31ee3,Rock Club,40.7221525739,-73.986825943,24738
The Wayland,4effd1ae8b81b0190aea7919,Cocktail Bar,40.7252534475,-73.9780528574,8339
Smorgasbar at Smorgasburg,50019fb3e4b0ed54494b4584,Beer Garden,40.7209120823,-73.9618673686,803
The Whiskey Brooklyn,4b6caaddf964a520ac4a2ce3,Whisky Bar,40.7211442982,-73.9569568634,18117
Macri Park Bar,46e643f4f964a520c14a1fe3,Bar,40.7142879402,-73.951667517,8737
Alligator Lounge,411ff900f964a520290c1fe3,Bar,40.714122389,-73.9490328026,13038
Ba'sik,4dfcf60ac65b31579b3036d1,Bar,40.714022,-73.94442396,4560
Utopia,4e1e769cb61cc42aee39d830,Lounge,40.7130443728,-73.9057069929,629
Night of Joy,4b5678aaf964a520e71128e3,Bar,40.7171163674,-73.9499856664,9090
Xhale Hookah Lounge,4bf87bc75ec320a1cae588d3,Hookah Bar,40.7208262865,-73.846394684,699
Evie's,5034f06be4b022706bf03c9a,Speakeasy,40.720865,-73.857383,551
Black Bear Bar & Grill,45e94762f964a52071431fe3,Bar,40.7389137711,-74.030181513,15150
Village Pourhouse,4cc59facb2beb1f7d1c6234c,Sports Bar,40.7377848343,-74.0330733073,15328
The Patriot Saloon,42474900f964a52080201fe3,Bar,40.7150434473,-74.0081416161,9675
Ryan Maguire's Ale House,4d7e74cde7e1721ef8cfe00b,Bar,40.708226,-74.004974,5039
The Paris Cafe,3fd66200f964a520b9e81ee3,Bar,40.7072254352,-74.0013988851,2652
Brinkley's Broome Street,4ade29e5f964a5207d7321e3,New American Restaurant,40.7209971973,-73.9976917165,16577
Barrio Chino,3fd66200f964a52022e41ee3,Mexican Restaurant,40.7181519065,-73.9900016785,10458
Nitecap,5319f1ff498ec7968c9d157c,Cocktail Bar,40.7198229462,-73.9872711897,578
Forgtmenot,4fd38a04e4b065401a9aaf88,New American Restaurant,40.7144558846,-73.9914765965,2650
Back Room,433dd180f964a52047281fe3,Speakeasy,40.718849974,-73.9868280372,12484
Verlaine Bar & Lounge,3fd66200f964a52024e41ee3,Bar,40.7199966587,-73.9878667991,13442
Idle Hands Bar,4bc779d992b376b07cca4f3a,Whisky Bar,40.722262,-73.98332129,14694
Dram,4b6dfa4ff964a520a1a02ce3,Cocktail Bar,40.7111785618,-73.9609604818,8743
Sweet Chick,511aac3c011c9870a17a8f5d,Southern / Soul Food Restaurant,40.717810375,-73.9576005936,5228
Burnside,4e977a92f790dd407e8fe7a6,Bar,40.710931,-73.950951,5308
Lady Jay's,4c241507c11dc9b6a4fe2424,Bar,40.711562,-73.946871,6338
King's County,422a4800f964a520c71f1fe3,Bar,40.705544,-73.933747,3611
Bridies Bar & Grill (Killarney's Cottage),4baab161f964a5205d803ae3,Bar,40.7237042171,-73.8689296171,861
Northern Soul,4ad903a8f964a5201f1721e3,Bar,40.7389923526,-74.0395223093,4211
Teak on the Hudson,49bfcd11f964a52026551fe3,Sushi Restaurant,40.7358766131,-74.028775692,9284
One Republik,4cd896307d454688697deced,Bar,40.7392899038,-74.0303306939,13647
Wicked Wolf Tavern,4c7bb8f683a7bfb7f65f8df8,Sports Bar,40.7380315901,-74.0274962361,14059
Le Bain,4c22beee99282d7f17b667b0,Nightclub,40.7409980114,-74.0082299709,26460
Wogies Bar & Grill,52d36856498e9256064e3fe3,Bar,40.7076340209,-74.0131913355,465
Trinity Place,4a5d19b7f964a52032bd1fe3,Bar,40.7094305608,-74.0112804915,4034
Iron Horse NYC,4b6d9298f964a520607d2ce3,Bar,40.7084529666,-74.0047846265,6200
